07:52:17, 1678002737, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.27, 98054.33, 336.90, -0.08, -0.02, 0.00, 0.00, -0.02, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:18, 1678002738, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.28, 98058.78, 336.52, -0.38, -0.07, 0.00, 0.00, -0.07, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:19, 1678002739, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.28, 98055.48, 336.80, 0.28, 0.03, 0.00, 0.00, 0.03, 0.61, 0.00, 0.00, 888.00, 156.09, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:20, 1678002740, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.28, 98053.34, 336.98, 0.18, 0.02, 0.00, 0.00, 0.02, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:21, 1678002741, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.29, 98055.41, 336.81, -0.18, -0.04, 0.00, 0.00, -0.04, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:22, 1678002742, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.30, 98055.44, 336.62, -0.19, -0.04, 0.00, 0.00, -0.04, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:23, 1678002743, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.30, 98058.68, 336.53, -0.09, -0.03, 0.00, 0.00, -0.03, 0.61, 0.00, 0.00, 888.00, 156.09, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:24, 1678002744, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.30, 98059.52, 336.45, -0.07, -0.02, 0.00, 0.00, -0.02, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:25, 1678002745, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.31, 98058.34, 336.56, 0.10, -0.00, 0.00, 0.00, -0.00, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:26, 1678002746, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.31, 98057.73, 336.61, 0.05, -0.01, 0.00, 0.00, -0.01, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:27, 1678002747, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.31, 98057.42, 336.63, 0.03, -0.01, 0.00, 0.00, -0.01, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:28, 1678002748, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.31, 98058.16, 336.57, -0.06, -0.02, 0.00, 0.00, -0.02, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:29, 1678002749, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.32, 98059.90, 336.42, -0.15, -0.04, 0.00, 0.00, -0.04, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:30, 1678002750, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.32, 98058.34, 336.55, 0.13, 0.01, 0.00, 0.00, 0.01, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:31, 1678002751, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.33, 98057.91, 336.59, 0.04, -0.01, 0.00, 0.00, -0.01, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:32, 1678002752, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.33, 98059.84, 336.43, -0.17, -0.04, 0.00, 0.00, -0.04, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:33, 1678002753, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.34, 98061.31, 336.30, -0.13, -0.04, 0.00, 0.00, -0.04, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
