08:49:39, 719225379, 13.59, 99753.27, -12.97, 0.12, 0.02, 4.97, 0, 0, 0, 0
08:49:40, 719225380, 13.62, 99753.41, -13.09, -0.11, -0.02, 4.96, 0, 0, 0, 0
08:49:41, 719225381, 13.65, 99750.34, -12.73, 0.36, 0.06, 4.97, 0, 0, 0, 0
08:49:29, 719225369, 13.55, 99747.73, -12.50, -0.00, -0.00, 4.97, 0, 0, 0, 0
08:49:30, 719225370, 13.76, 99754.19, -13.05, -0.55, -0.09, 4.97, 0, 0, 0, 0
08:49:31, 719225371, 13.79, 99751.20, -12.80, 0.25, 0.03, 4.96, 0, 0, 0, 0
08:49:32, 719225372, 13.83, 99750.48, -12.74, 0.06, -0.00, 4.97, 0, 0, 0, 0
08:49:33, 719225373, 13.87, 99755.74, -13.18, -0.44, -0.08, 4.96, 0, 0, 0, 0
00:08:00, 162346080, nan, nan, nan, nan, nan, 4.29, 0, 0, 0, 0
49:131:00, 18069060, nan, nan, nan, nan, nan, 4.29, 0, 0, 0, 0
60:35:00, 18102900, nan, nan, nan, nan, nan, 4.29, 0, 0, 0, 0
70:85:00, 18141900, nan, nan, nan, nan, nan, 4.29, 0, 0, 0, 0
80:123:00, 18180180, nan, nan, nan, nan, nan, 4.29, 0, 0, 0, 0
91:11:00, 18213060, nan, nan, nan, nan, nan, 4.29, 0, 0, 0, 0
00:08:00, 167357280, nan, nan, nan, nan, nan, 4.29, 0, 0, 0, 0
09:38:58, 719228338, 19.98, 99717.56, -9.95, -0.00, -0.00, 4.97, 0, 0, 0, 0
09:38:59, 719228339, 20.16, 99715.06, -9.74, 0.21, 0.04, 4.97, 0, 0, 0, 0
09:39:00, 719228340, 20.16, 99714.60, -9.70, 0.04, 0.01, 4.97, 0, 0, 0, 0
09:39:01, 719228341, 20.17, 99719.23, -10.09, -0.39, -0.06, 4.97, 0, 0, 0, 0
09:39:02, 719228342, 20.15, 99717.49, -9.95, 0.15, 0.02, 4.97, 0, 0, 0, 0
09:39:03, 719228343, 20.15, 99717.36, -9.94, 0.01, 0.00, 4.97, 0, 0, 0, 0
09:39:04, 719228344, 20.14, 99714.77, -9.72, 0.22, 0.04, 4.97, 0, 0, 0, 0
09:39:05, 719228345, 20.12, 99715.59, -9.79, -0.07, -0.01, 4.97, 0, 0, 0, 0
09:39:06, 719228346, 20.13, 99718.08, -10.00, -0.21, -0.03, 4.96, 0, 0, 0, 0
09:39:07, 719228347, 20.10, 99712.03, -9.48, 0.51, 0.09, 4.97, 0, 0, 0, 0
09:39:08, 719228348, 20.09, 99717.56, -9.95, -0.47, -0.06, 4.96, 0, 0, 0, 0
09:39:09, 719228349, 20.08, 99713.91, -9.64, 0.31, 0.06, 4.97, 0, 0, 0, 0
09:39:10, 719228350, 20.06, 99713.36, -9.60, 0.05, 0.01, 4.97, 0, 0, 0, 0
09:39:11, 719228351, 20.08, 99716.80, -9.89, -0.29, -0.04, 4.96, 0, 0, 0, 0
09:39:12, 719228352, 20.06, 99714.83, -9.72, 0.17, 0.04, 4.97, 0, 0, 0, 0
09:39:13, 719228353, 20.07, 99715.25, -9.76, -0.04, -0.01, 4.97, 0, 0, 0, 0
09:39:14, 719228354, 20.03, 99711.42, -9.43, 0.32, 0.06, 4.96, 0, 0, 0, 0
09:39:15, 719228355, 20.01, 99712.50, -9.37, 0.06, 0.02, 4.96, 0, 0, 0, 0
09:39:16, 719228356, 20.00, 99714.64, -9.71, -0.34, -0.04, 4.97, 0, 0, 0, 0
09:39:17, 719228357, 19.94, 99715.58, -9.78, -0.08, -0.00, 4.97, 0, 0, 0, 0
09:39:18, 719228358, 19.90, 99716.94, -9.90, -0.12, -0.01, 4.97, 0, 0, 0, 0
09:39:19, 719228359, 19.87, 99719.83, -10.14, -0.24, -0.04, 4.97, 0, 0, 0, 0
09:39:20, 719228360, 19.84, 99717.00, -9.90, 0.24, 0.03, 4.97, 0, 0, 0, 0
09:39:21, 719228361, 19.83, 99717.80, -9.97, -0.07, -0.02, 4.97, 0, 0, 0, 0
09:39:22, 719228362, 19.78, 99715.88, -9.81, 0.16, 0.02, 4.97, 0, 0, 0, 0
09:39:23, 719228363, 19.76, 99714.73, -9.71, 0.10, 0.01, 4.96, 0, 0, 0, 0
09:39:24, 719228364, 19.77, 99715.28, -9.76, -0.05, -0.01, 4.97, 0, 0, 0, 0
09:39:25, 719228365, 19.79, 99717.27, -9.93, -0.17, -0.02, 4.97, 0, 0, 0, 0
09:39:26, 719228366, 19.78, 99718.10, -10.00, -0.07, -0.01, 4.97, 0, 0, 0, 0
09:39:27, 719228367, 19.76, 99718.09, -10.00, 0.00, -0.00, 4.97, 0, 0, 0, 0
09:39:28, 719228368, 19.77, 99720.31, -10.19, -0.19, -0.04, 4.96, 0, 0, 0, 0
09:39:29, 719228369, 19.76, 99716.45, -9.86, 0.33, 0.04, 4.96, 0, 0, 0, 0
09:39:30, 719228370, 19.71, 99713.80, -9.63, 0.23, 0.03, 4.97, 0, 0, 0, 0
09:39:31, 719228371, 19.67, 99716.30, -9.85, -0.21, -0.03, 4.97, 0, 0, 0, 0
09:39:32, 719228372, 19.67, 99717.12, -9.92, -0.07, -0.01, 4.96, 0, 0, 0, 0
09:39:33, 719228373, 19.69, 99715.45, -9.77, 0.14, 0.02, 4.96, 0, 0, 0, 0
09:39:34, 719228374, 19.66, 99715.73, -9.80, -0.02, 0.00, 4.97, 0, 0, 0, 0
09:39:35, 719228375, 19.67, 99713.90, -9.64, 0.16, 0.03, 4.98, 0, 0, 0, 0
09:39:36, 719228376, 19.65, 99715.98, -9.82, -0.18, -0.03, 4.97, 0, 0, 0, 0
09:39:37, 719228377, 19.63, 99718.44, -10.03, -0.21, -0.03, 4.97, 0, 0, 0, 0
09:39:39, 719228379, 19.62, 99715.92, -9.81, 0.11, 0.02, 4.97, 0, 0, 0, 0
09:39:40, 719228380, 19.62, 99718.02, -9.99, -0.18, -0.03, 4.97, 0, 0, 0, 0
09:39:41, 719228381, 19.55, 99712.38, -9.51, 0.48, 0.07, 4.97, 0, 0, 0, 0
