16:08:35, 1670083715, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.58, 101496.25, 74.72, 0.04, -0.04, 852.00, 149.77, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:36, 1670083716, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.56, 101495.16, 74.81, 0.09, -0.04, 957.00, 168.22, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:37, 1670083717, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.55, 101495.91, 74.75, -0.06, -0.04, 877.00, 154.16, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:38, 1670083718, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.52, 101495.57, 74.78, 0.03, -0.04, 879.00, 154.51, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:39, 1670083719, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.52, 101498.44, 74.54, -0.24, -0.08, 841.00, 147.83, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:40, 1670083720, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.51, 101499.23, 74.47, -0.07, -0.05, 869.00, 152.75, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:41, 1670083721, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.50, 101494.38, 74.88, 0.40, 0.03, 839.00, 147.48, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:42, 1670083722, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.49, 101496.56, 74.69, -0.18, -0.06, 969.00, 170.33, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:43, 1670083723, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.49, 101495.34, 74.80, 0.10, -0.02, 863.00, 151.70, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:44, 1670083724, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.48, 101493.63, 74.94, 0.14, -0.01, 867.00, 152.40, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:45, 1670083725, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.48, 101496.94, 74.66, -0.27, -0.06, 855.00, 150.29, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
16:08:46, 1670083726, 0.00, 0.00, 0.00, 0, 0, 0, 0, 21.47, 101491.99, 75.07, 0.41, 0.05, 873.00, 153.46, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0
