Time (s),System Output,ControllerOutput
15618,1299,0
15619,1301,0
15620,1332,0
15621,1308,0
15622,1323,0
15623,1309,0
15624,1292,0
15625,1244,0
15626,1284,0
15627,1283,0
15628,1324,0
15629,1357,0
15630,1392,0
15631,1355,0
15632,1323,0
15633,1346,0
15634,1360,0
15635,1356,0
15636,1349,0
15637,1349,0
15638,1371,0
15639,1335,0
15640,1304,0
15641,1348,0
15642,1313,0
15643,1362,0
15644,1335,0
15645,1365,0
15646,1333,0
15647,1307,0
15648,1261,0
15649,1311,0
15650,1355,0
15651,1335,0
15652,1305,0
15653,1318,0
15654,1351,0
15655,1344,0
15656,1371,0
15657,1386,0
15658,1337,0
15659,1311,0
15660,1355,0
15661,1392,0
15662,1378,0
15663,1426,0
15664,1461,0
15665,1488,0
15666,1498,0
15667,1468,0
15668,1459,0
15669,1422,0
15670,1445,0
15671,1397,0
15672,1373,0
15673,1361,0
15674,1341,0
15675,1361,0
15676,1357,0
15677,1361,0
15678,1366,0
15679,1365,0
15680,1327,0
15681,1331,0
15682,1346,0
15683,1390,0
15684,1428,0
15685,1451,0
15686,1494,0
15687,1531,0
15688,1527,0
15689,1556,0
15690,1543,0
15691,1514,0
15692,1557,0
15693,1526,0
15694,1545,0
15695,1584,0
15696,1599,0
15697,1634,0
15698,1611,0
15699,1630,0
15700,1601,0
15701,1644,0
15702,1631,0
15703,1659,0
15704,1693,0
15705,1722,0
15706,1757,0
15707,1734,0
15708,1780,0
15709,1795,0
15710,1813,0
15711,1784,0
15712,1811,0
15713,1800,0
15714,1831,0
15715,1843,0
15716,1825,0
15717,1789,0
15718,1790,0
15719,1782,0
15720,1777,0
15721,1820,0
15722,1859,0
15723,1903,0
15724,1936,0
15725,1936,0
15726,1944,0
15727,1960,0
15728,1997,0
15729,1984,0
15730,2007,0
15731,1985,0
15732,1981,0
15733,2013,0
15734,1994,0
15735,1958,0
15736,1936,0
15737,1973,0
15738,1991,0
15739,2010,0
15740,2021,0
15741,2016,0
15742,1983,0
15743,1986,0
15744,2028,0
15745,2017,0
15746,2044,0
15747,2051,0
15748,2078,0
15749,2113,0
15750,2145,0
15751,2137,0
15752,2118,0
15753,2076,0
15754,2126,0
15755,2143,0
15756,2172,0
15757,2174,0
15758,2189,0
15759,2155,0
15760,2166,0
15761,2120,0
15762,2141,0
15763,2104,0
15764,2083,0
15765,2043,0
15766,2031,0
15767,2039,0
15768,2069,0
15769,2067,0
15770,2107,0
15771,2067,0
15772,2114,0
15773,2069,0
15774,2085,0
15775,2092,0
15776,2141,0
15777,2173,0
15778,2164,0
15779,2128,0
15780,2167,0
15781,2168,0
15782,2119,0
15783,2114,0
15784,2128,0
15785,2078,0
15786,2115,0
15787,2090,0
15788,2049,0
15789,2090,0
15790,2095,0
15791,2078,0
15792,2081,0
15793,2042,0
15794,2050,0
15795,2072,0
15796,2025,0
15797,2019,0
15798,2038,0
15799,2020,0
15800,2065,0
15801,2029,0
15802,2020,0
15803,2069,0
15804,2071,0
15805,2041,0
15806,2003,0
15807,2034,0
15808,2060,0
15809,2051,0
15810,2094,0
15811,2069,0
15812,2024,0
15813,2073,0
15814,2113,0
15815,2106,0
15816,2122,0
15817,2085,0
15818,2056,0
15819,2068,0
15820,2095,0
15821,2127,0
15822,2107,0
15823,2060,0
15824,2018,0
15825,2002,0
15826,1962,0
15827,1950,0
15828,1980,0
15829,1970,0
15830,1980,0
15831,1978,0
15832,2016,0
15833,1995,0
15834,1991,0
15835,1984,0
15836,2021,0
15837,2027,0
15838,2050,0
15839,2047,0
15840,2014,0
15841,2003,0
15842,1972,0
15843,1958,0
15844,1921,0
15845,1932,0
15846,1931,0
15847,1939,0
15848,1909,0
15849,1937,0
15850,1911,0
15851,1935,0
15852,1959,0
15853,1988,0
15854,1956,0
15855,1953,0
15856,1971,0
15857,1956,0
15858,1937,0
15859,1928,0
15860,1940,0
15861,1947,0
15862,1928,0
15863,1894,0
15864,1849,0
15865,1871,0
15866,1847,0
15867,1888,0
15868,1924,0
15869,1927,0
15870,1912,0
15871,1955,0
15872,1974,0
15873,1946,0
15874,1916,0
15875,1879,0
15876,1873,0
15877,1865,0
15878,1833,0
15879,1785,0
15880,1808,0
15881,1764,0
15882,1715,0
15883,1736,0
15884,1694,0
15885,1699,0
15886,1693,0
15887,1709,0
15888,1662,0
15889,1626,0
15890,1628,0
15891,1612,0
15892,1637,0
15893,1629,0
15894,1594,0
15895,1556,0
15896,1538,0
15897,1553,0
15898,1547,0
15899,1563,0
15900,1541,0
15901,1531,0
15902,1541,0
15903,1507,0
15904,1481,0
15905,1441,0
15906,1430,0
15907,1442,0
15908,1433,0
15909,1419,0
15910,1370,0
15911,1400,0
15912,1399,0
15913,1362,0
15914,1396,0
15915,1374,0
15916,1391,0
15917,1364,0
15918,1356,0
15919,1363,0
15920,1403,0
15921,1391,0
15922,1400,0
15923,1361,0
15924,1339,0
15925,1361,0
15926,1364,0
15927,1365,0
15928,1361,0
15929,1382,0
15930,1344,0
15931,1390,0
15932,1346,0
15933,1349,0
15934,1362,0
15935,1346,0
15936,1389,0
15937,1410,0
15938,1436,0
15939,1407,0
15940,1412,0
15941,1385,0
15942,1411,0
15943,1406,0
15944,1400,0
15945,1372,0
15946,1422,0
15947,1381,0
15948,1405,0
15949,1374,0
15950,1327,0
15951,1313,0
15952,1351,0
15953,1344,0
15954,1318,0
15955,1330,0
15956,1351,0
15957,1380,0
15958,1373,0
15959,1333,0
15960,1363,0
15961,1381,0
15962,1376,0
15963,1370,0
15964,1403,0
15965,1430,0
15966,1435,0
15967,1447,0
15968,1437,0
15969,1395,0
15970,1391,0
15971,1350,0
15972,1324,0
15973,1286,0
15974,1311,0
15975,1261,0
15976,1308,0
15977,1274,0
15978,1297,0
15979,1290,0
15980,1301,0
15981,1285,0
15982,1284,0
15983,1263,0
15984,1268,0
15985,1307,0
15986,1305,0
15987,1320,0
15988,1318,0
15989,1350,0
15990,1392,0
15991,1357,0
15992,1375,0
15993,1388,0
15994,1376,0
15995,1344,0
15996,1362,0
15997,1407,0
15998,1446,0
15999,1399,0
16000,1398,0
16001,1443,0
16002,1479,0
16003,1464,0
16004,1414,0
16005,1369,0
16006,1376,0
16007,1418,0
16008,1464,0
16009,1473,0
16010,1503,0
16011,1522,0
16012,1538,0
16013,1503,0
16014,1536,0
16015,1508,0
16016,1467,0
16017,1465,0
16018,1478,0
16019,1472,0
16020,1440,0
16021,1456,0
16022,1472,0
16023,1503,0
16024,1465,0
16025,1424,0
16026,1442,0
16027,1491,0
16028,1446,0
16029,1482,0
16030,1461,0
16031,1412,0
16032,1423,0
16033,1423,0
16034,1459,0
16035,1414,0
16036,1458,0
16037,1484,0
16038,1479,0
16039,1439,0
16040,1475,0
16041,1431,0
16042,1428,0
16043,1383,0
16044,1361,0
16045,1391,0
16046,1415,0
16047,1429,0
16048,1428,0
16049,1424,0
16050,1419,0
16051,1426,0
16052,1455,0
16053,1466,0
16054,1418,0
16055,1399,0
16056,1368,0
16057,1375,0
16058,1328,0
16059,1340,0
16060,1368,0
16061,1388,0
16062,1389,0
16063,1432,0
16064,1441,0
16065,1457,0
16066,1461,0
16067,1497,0
16068,1473,0
16069,1449,0
16070,1403,0
16071,1421,0
16072,1387,0
16073,1388,0
16074,1346,0
16075,1378,0
16076,1406,0
16077,1431,0
16078,1437,0
16079,1420,0
16080,1384,0
16081,1345,0
16082,1393,0
16083,1397,0
16084,1413,0
16085,1375,0
16086,1392,0
16087,1360,0
16088,1324,0
16089,1343,0
16090,1358,0
16091,1357,0
16092,1314,0
16093,1310,0
16094,1264,0
16095,1277,0
16096,1319,0
16097,1291,0
16098,1271,0
16099,1223,0
16100,1226,0
16101,1265,0
16102,1242,0
16103,1254,0
16104,1280,0
16105,1317,0
16106,1355,0
16107,1392,0
16108,1380,0
16109,1359,0
16110,1371,0
16111,1416,0
16112,1391,0
16113,1383,0
16114,1416,0
16115,1461,0
16116,1505,0
16117,1458,0
16118,1448,0
16119,1471,0
16120,1500,0
16121,1457,0
16122,1420,0
16123,1449,0
16124,1412,0
16125,1426,0
16126,1409,0
16127,1437,0
16128,1398,0
16129,1401,0
16130,1421,0
16131,1378,0
16132,1336,0
16133,1322,0
16134,1295,0
16135,1276,0
16136,1230,0
16137,1243,0
16138,1214,0
16139,1244,0
16140,1249,0
16141,1294,0
16142,1275,0
16143,1247,0
16144,1276,0
16145,1301,0
16146,1334,0
16147,1300,0
16148,1312,0
16149,1304,0
16150,1335,0
16151,1381,0
16152,1379,0
16153,1414,0
16154,1451,0
16155,1483,0
16156,1486,0
16157,1503,0
16158,1470,0
16159,1493,0
16160,1445,0
16161,1427,0
16162,1414,0
16163,1364,0
16164,1388,0
16165,1370,0
16166,1335,0
16167,1364,0
16168,1339,0
16169,1353,0
16170,1395,0
16171,1349,0
16172,1375,0
16173,1325,0
16174,1276,0
16175,1274,0
16176,1231,0
16177,1190,0
16178,1177,0
16179,1154,0
16180,1183,0
16181,1216,0
16182,1187,0
16183,1204,0
16184,1191,0
16185,1204,0
16186,1169,0
16187,1120,0
16188,1137,0
16189,1087,0
16190,1104,0
16191,1137,0
16192,1093,0
16193,1112,0
16194,1156,0
16195,1181,0
16196,1210,0
16197,1174,0
16198,1145,0
16199,1119,0
16200,1129,0
16201,1152,0
16202,1114,0
16203,1081,0
16204,1057,0
16205,1070,0
16206,1030,0
16207,982,0
16208,1005,0
16209,1052,0
16210,1060,0
16211,1035,0
16212,1001,0
16213,984,0
16214,966,0
16215,980,0
16216,933,0
16217,936,0
16218,928,0
16219,928,0
16220,878,0
16221,908,0
16222,888,0
16223,924,0
16224,910,0
16225,919,0
16226,945,0
16227,965,0
16228,981,0
16229,994,0
16230,1029,0
16231,1049,0
16232,1036,0
16233,1020,0
16234,1055,0
16235,1050,0
16236,1014,0
16237,993,0
16238,1026,0
16239,1071,0
16240,1080,0
16241,1125,0
16242,1122,0
16243,1134,0
16244,1149,0
16245,1110,0
16246,1080,0
16247,1091,0
16248,1078,0
16249,1111,0
16250,1095,0
16251,1132,0
16252,1169,0
16253,1152,0
16254,1129,0
16255,1133,0
16256,1094,0
16257,1057,0
16258,1095,0
16259,1131,0
16260,1122,0
16261,1140,0
16262,1134,0
16263,1084,0
16264,1057,0
16265,1030,0
16266,1070,0
16267,1051,0
16268,1051,0
16269,1048,0
16270,1051,0
16271,1037,0
16272,1062,0
16273,1031,0
16274,1009,0
16275,1057,0
16276,1083,0
16277,1101,0
16278,1134,0
16279,1147,0
16280,1146,0
16281,1106,0
16282,1085,0
16283,1097,0
16284,1103,0
16285,1085,0
16286,1125,0
16287,1118,0
16288,1097,0
16289,1081,0
16290,1047,0
16291,1079,0
16292,1030,0
16293,980,0
16294,1024,0
16295,1065,0
16296,1049,0
16297,1096,0
16298,1114,0
16299,1107,0
16300,1105,0
16301,1077,0
16302,1098,0
16303,1113,0
16304,1145,0
16305,1172,0
16306,1188,0
16307,1179,0
16308,1218,0
16309,1217,0
16310,1176,0
16311,1152,0
16312,1132,0
16313,1181,0
16314,1216,0
16315,1221,0
16316,1217,0
16317,1219,0
16318,1189,0
16319,1212,0
16320,1217,0
16321,1255,0
16322,1281,0
16323,1257,0
16324,1287,0
16325,1248,0
16326,1217,0
16327,1187,0
16328,1198,0
16329,1247,0
16330,1289,0
16331,1310,0
16332,1277,0
16333,1251,0
16334,1226,0
16335,1214,0
16336,1183,0
16337,1197,0
16338,1153,0
16339,1177,0
16340,1128,0
16341,1155,0
16342,1119,0
16343,1072,0
16344,1072,0
16345,1090,0
16346,1051,0
16347,1091,0
16348,1122,0
16349,1094,0
16350,1139,0
16351,1168,0
16352,1188,0
16353,1237,0
16354,1268,0
16355,1233,0
16356,1258,0
16357,1285,0
16358,1300,0
16359,1267,0
16360,1231,0
16361,1221,0
16362,1266,0
16363,1246,0
16364,1266,0
16365,1266,0
16366,1235,0
16367,1242,0
16368,1200,0
16369,1190,0
16370,1196,0
16371,1194,0
16372,1209,0
16373,1202,0
16374,1210,0
16375,1191,0
16376,1142,0
16377,1172,0
16378,1163,0
16379,1168,0
16380,1182,0
16381,1172,0
16382,1146,0
16383,1159,0
16384,1206,0
16385,1249,0
16386,1234,0
16387,1234,0
16388,1193,0
16389,1163,0
16390,1148,0
16391,1122,0
16392,1161,0
16393,1146,0
16394,1111,0
16395,1130,0
16396,1166,0
16397,1166,0
16398,1127,0
16399,1125,0
16400,1104,0
16401,1122,0
16402,1079,0
16403,1069,0
16404,1104,0
16405,1078,0
16406,1050,0
16407,1009,0
16408,1027,0
16409,1069,0
16410,1025,0
16411,1075,0
16412,1103,0
16413,1114,0
16414,1102,0
16415,1074,0
16416,1028,0
16417,1051,0
16418,1075,0
16419,1039,0
16420,1076,0
16421,1027,0
16422,1070,0
16423,1063,0
16424,1097,0
16425,1047,0
16426,1010,0
16427,994,0
16428,961,0
16429,972,0
16430,991,0
16431,975,0
16432,1001,0
16433,987,0
16434,988,0
16435,958,0
16436,999,0
16437,1019,0
16438,1056,0
16439,1081,0
16440,1069,0
16441,1077,0
16442,1063,0
16443,1031,0
16444,1010,0
16445,1040,0
16446,998,0
16447,994,0
16448,1002,0
16449,997,0
16450,1041,0
16451,1085,0
16452,1118,0
16453,1144,0
16454,1190,0
16455,1160,0
16456,1151,0
16457,1103,0
16458,1075,0
16459,1026,0
16460,1001,0
16461,1044,0
16462,1085,0
16463,1120,0
16464,1074,0
16465,1119,0
16466,1076,0
16467,1050,0
16468,1094,0
16469,1131,0
16470,1096,0
16471,1087,0
16472,1042,0
16473,993,0
16474,1038,0
16475,994,0
16476,944,0
16477,919,0
16478,930,0
16479,973,0
16480,1013,0
16481,1044,0
16482,1074,0
16483,1065,0
16484,1049,0
16485,1080,0
16486,1038,0
16487,992,0
16488,963,0
16489,937,0
16490,913,0
16491,932,0
16492,974,0
16493,1001,0
16494,972,0
16495,937,0
16496,978,0
16497,968,0
16498,943,0
16499,985,0
16500,1011,0
16501,1048,0
16502,1077,0
16503,1085,0
16504,1048,0
16505,1051,0
16506,1037,0
16507,988,0
16508,1027,0
16509,1062,0
16510,1028,0
16511,1056,0
16512,1052,0
16513,1092,0
16514,1139,0
16515,1110,0
16516,1065,0
16517,1070,0
16518,1022,0
16519,1061,0
16520,1028,0
16521,993,0
16522,947,0
16523,949,0
16524,981,0
16525,954,0
16526,905,0
16527,939,0
16528,892,0
16529,938,0
16530,895,0
16531,932,0
16532,906,0
16533,923,0
16534,930,0
16535,926,0
16536,972,0
16537,977,0
16538,948,0
16539,916,0
16540,885,0
16541,921,0
16542,958,0
16543,950,0
16544,991,0
16545,1035,0
16546,1080,0
16547,1034,0
16548,1009,0
16549,1023,0
16550,987,0
16551,1018,0
16552,1008,0
16553,1014,0
16554,973,0
16555,956,0
16556,952,0
16557,1002,0
16558,995,0
16559,958,0
16560,931,0
16561,948,0
16562,928,0
16563,904,0
16564,882,0
16565,857,0
16566,811,0
16567,837,0
16568,815,0
16569,807,0
16570,823,0
16571,796,0
16572,810,0
16573,778,0
16574,815,0
16575,846,0
16576,831,0
16577,835,0
16578,863,0
16579,874,0
16580,920,0
16581,928,0
16582,938,0
16583,921,0
16584,908,0
16585,874,0
16586,907,0
16587,896,0
16588,943,0
16589,968,0
16590,1016,0
16591,1043,0
16592,1024,0
16593,1056,0
16594,1057,0
16595,1021,0
16596,1062,0
16597,1026,0
16598,1008,0
16599,993,0
16600,994,0
16601,965,0
16602,1002,0
16603,975,0
16604,1013,0
16605,983,0
16606,964,0
16607,916,0
16608,920,0
16609,870,0
16610,852,0
16611,813,0
16612,861,0
16613,856,0
16614,892,0
16615,910,0
16616,864,0
16617,909,0
16618,931,0
16619,926,0
16620,902,0
16621,949,0
16622,963,0
16623,993,0
16624,973,0
16625,933,0
16626,910,0
16627,960,0
16628,940,0
16629,893,0
16630,886,0
16631,925,0
16632,929,0
16633,945,0
16634,905,0
16635,874,0
16636,877,0
16637,831,0
16638,844,0
16639,877,0
16640,920,0
16641,910,0
16642,946,0
16643,996,0
16644,979,0
16645,939,0
16646,975,0
16647,1015,0
16648,999,0
16649,952,0
16650,975,0
16651,1024,0
16652,988,0
16653,969,0
16654,958,0
16655,921,0
16656,917,0
16657,961,0
16658,943,0
16659,937,0
16660,974,0
16661,959,0
16662,984,0
16663,1007,0
16664,968,0
16665,937,0
16666,926,0
16667,886,0
16668,866,0
16669,887,0
16670,871,0
16671,897,0
16672,875,0
16673,863,0
16674,909,0
16675,925,0
16676,918,0
16677,940,0
16678,958,0
16679,926,0
16680,883,0
16681,932,0
16682,915,0
16683,911,0
16684,935,0
16685,962,0
16686,957,0
16687,969,0
16688,1006,0
16689,1043,0
16690,1088,0
16691,1112,0
16692,1145,0
16693,1190,0
16694,1230,0
16695,1242,0
16696,1226,0
16697,1186,0
16698,1168,0
16699,1212,0
16700,1198,0
16701,1202,0
16702,1236,0
16703,1189,0
16704,1167,0
16705,1149,0
16706,1130,0
16707,1148,0
16708,1114,0
16709,1157,0
16710,1132,0
16711,1154,0
16712,1107,0
16713,1097,0
16714,1137,0
16715,1112,0
16716,1149,0
16717,1100,0
16718,1127,0
16719,1150,0
16720,1199,0
16721,1235,0
16722,1249,0
16723,1241,0
16724,1282,0
16725,1266,0
16726,1274,0
16727,1253,0
16728,1261,0
16729,1220,0
16730,1268,0
16731,1291,0
16732,1339,0
16733,1309,0
16734,1314,0
16735,1301,0
16736,1272,0
16737,1305,0
16738,1328,0
16739,1359,0
16740,1391,0
16741,1400,0
16742,1413,0
16743,1420,0
16744,1426,0
16745,1434,0
16746,1384,0
16747,1371,0
16748,1356,0
16749,1356,0
16750,1374,0
16751,1420,0
16752,1427,0
16753,1474,0
16754,1447,0
16755,1419,0
16756,1371,0
16757,1390,0
16758,1345,0
16759,1352,0
16760,1356,0
16761,1366,0
16762,1332,0
16763,1295,0
16764,1343,0
16765,1371,0
16766,1411,0
16767,1405,0
16768,1451,0
16769,1470,0
16770,1475,0
16771,1461,0
16772,1413,0
16773,1448,0
16774,1460,0
16775,1457,0
16776,1505,0
16777,1487,0
16778,1513,0
16779,1491,0
16780,1489,0
16781,1499,0
16782,1461,0
16783,1473,0
16784,1460,0
16785,1476,0
16786,1452,0
16787,1408,0
16788,1435,0
16789,1398,0
16790,1424,0
16791,1385,0
16792,1413,0
16793,1394,0
16794,1382,0
16795,1426,0
16796,1452,0
16797,1412,0
16798,1387,0
16799,1394,0
16800,1423,0
16801,1393,0
16802,1402,0
16803,1421,0
16804,1461,0
16805,1411,0
16806,1415,0
16807,1381,0
16808,1365,0
16809,1332,0
16810,1339,0
16811,1363,0
16812,1393,0
16813,1347,0
16814,1312,0
16815,1298,0
16816,1282,0
16817,1314,0
16818,1272,0
16819,1248,0
16820,1232,0
16821,1262,0
16822,1254,0
16823,1262,0
16824,1250,0
16825,1215,0
16826,1196,0
16827,1183,0
16828,1204,0
16829,1168,0
16830,1118,0
16831,1116,0
16832,1114,0
16833,1135,0
16834,1136,0
16835,1167,0
16836,1203,0
16837,1182,0
16838,1151,0
16839,1143,0
16840,1123,0
16841,1093,0
16842,1140,0
16843,1131,0
16844,1154,0
16845,1138,0
16846,1138,0
16847,1115,0
16848,1145,0
16849,1175,0
16850,1197,0
16851,1166,0
16852,1139,0
16853,1130,0
16854,1176,0
16855,1208,0
16856,1241,0
16857,1288,0
16858,1240,0
16859,1205,0
16860,1176,0
16861,1218,0
16862,1191,0
16863,1234,0
16864,1244,0
16865,1218,0
16866,1224,0
16867,1235,0
16868,1277,0
16869,1265,0
16870,1222,0
16871,1197,0
16872,1190,0
16873,1154,0
16874,1158,0
16875,1170,0
16876,1177,0
16877,1204,0
16878,1206,0
16879,1214,0
16880,1171,0
16881,1186,0
16882,1141,0
16883,1156,0
16884,1133,0
16885,1126,0
16886,1157,0
16887,1114,0
16888,1106,0
16889,1142,0
16890,1099,0
16891,1147,0
16892,1166,0
16893,1197,0
16894,1161,0
16895,1119,0
16896,1100,0
16897,1141,0
16898,1134,0
16899,1112,0
16900,1125,0
16901,1172,0
16902,1152,0
16903,1159,0
16904,1160,0
16905,1130,0
16906,1153,0
16907,1148,0
16908,1178,0
16909,1196,0
16910,1186,0
16911,1138,0
16912,1178,0
16913,1166,0
16914,1206,0
16915,1211,0
16916,1218,0
16917,1221,0
16918,1254,0
16919,1269,0
16920,1251,0
16921,1258,0
16922,1306,0
16923,1350,0
16924,1326,0
16925,1341,0
16926,1388,0
16927,1429,0
16928,1423,0
16929,1378,0
16930,1355,0
16931,1391,0
16932,1357,0
16933,1364,0
16934,1338,0
16935,1362,0
16936,1324,0
16937,1322,0
16938,1310,0
16939,1325,0
16940,1275,0
16941,1324,0
16942,1350,0
16943,1319,0
16944,1365,0
16945,1394,0
16946,1413,0
16947,1383,0
16948,1405,0
16949,1448,0
16950,1436,0
16951,1400,0
16952,1368,0
16953,1364,0
16954,1409,0
16955,1443,0
16956,1487,0
16957,1526,0
16958,1533,0
16959,1540,0
16960,1493,0
16961,1504,0
16962,1479,0
16963,1493,0
16964,1531,0
16965,1502,0
16966,1485,0
16967,1506,0
16968,1533,0
16969,1579,0
16970,1595,0
16971,1620,0
16972,1642,0
16973,1680,0
16974,1720,0
16975,1694,0
16976,1675,0
16977,1715,0
16978,1687,0
16979,1641,0
16980,1665,0
16981,1704,0
16982,1717,0
16983,1668,0
16984,1716,0
16985,1726,0
16986,1684,0
16987,1710,0
16988,1732,0
16989,1694,0
16990,1713,0
16991,1746,0
16992,1790,0
16993,1763,0
16994,1800,0
16995,1770,0
16996,1810,0
16997,1798,0
16998,1792,0
16999,1774,0
17000,1734,0
17001,1727,0
17002,1689,0
17003,1718,0
17004,1688,0
17005,1729,0
17006,1686,0
17007,1672,0
17008,1665,0
17009,1645,0
17010,1596,0
17011,1604,0
17012,1560,0
17013,1577,0
17014,1604,0
17015,1644,0
17016,1635,0
17017,1637,0
17018,1602,0
17019,1559,0
17020,1535,0
17021,1513,0
17022,1507,0
17023,1502,0
17024,1496,0
17025,1480,0
17026,1469,0
17027,1487,0
17028,1502,0
17029,1520,0
17030,1486,0
17031,1530,0
17032,1560,0
17033,1574,0
17034,1605,0
17035,1655,0
17036,1609,0
17037,1607,0
17038,1590,0
17039,1622,0
17040,1660,0
17041,1636,0
17042,1627,0
17043,1597,0
17044,1571,0
17045,1603,0
17046,1627,0
17047,1655,0
17048,1613,0
17049,1563,0
17050,1602,0
17051,1564,0
17052,1526,0
17053,1483,0
17054,1499,0
17055,1482,0
17056,1434,0
17057,1423,0
17058,1464,0
17059,1421,0
17060,1428,0
17061,1410,0
17062,1422,0
17063,1448,0
17064,1439,0
17065,1469,0
17066,1491,0
17067,1518,0
17068,1504,0
17069,1482,0
17070,1474,0
17071,1440,0
17072,1439,0
17073,1474,0
17074,1503,0
17075,1499,0
17076,1450,0
17077,1431,0
17078,1438,0
17079,1440,0
17080,1478,0
17081,1513,0
17082,1553,0
17083,1583,0
17084,1609,0
17085,1609,0
17086,1625,0
17087,1646,0
17088,1667,0
17089,1683,0
17090,1659,0
17091,1646,0
17092,1665,0
17093,1652,0
17094,1640,0
17095,1666,0
17096,1689,0
17097,1734,0
17098,1714,0
17099,1738,0
17100,1700,0
17101,1705,0
17102,1705,0
17103,1711,0
17104,1661,0
17105,1707,0
17106,1663,0
17107,1619,0
17108,1656,0
17109,1675,0
17110,1643,0
17111,1661,0
17112,1646,0
17113,1600,0
17114,1566,0
17115,1616,0
17116,1607,0
17117,1574,0
17118,1574,0
17119,1609,0
17120,1628,0
17121,1658,0
17122,1666,0
17123,1694,0
17124,1720,0
17125,1747,0
17126,1764,0
17127,1742,0
17128,1724,0
17129,1739,0
17130,1703,0
17131,1704,0
17132,1669,0
17133,1670,0
17134,1626,0
17135,1580,0
17136,1547,0
17137,1505,0
17138,1476,0
17139,1505,0
17140,1488,0
17141,1500,0
17142,1470,0
17143,1472,0
17144,1477,0
17145,1448,0
17146,1399,0
17147,1349,0
17148,1344,0
17149,1317,0
17150,1350,0
17151,1375,0
17152,1392,0
17153,1359,0
17154,1377,0
17155,1389,0
17156,1347,0
17157,1397,0
17158,1416,0
17159,1411,0
17160,1448,0
17161,1422,0
17162,1386,0
17163,1427,0
17164,1441,0
17165,1391,0
17166,1383,0
17167,1337,0
17168,1339,0
17169,1385,0
17170,1397,0
17171,1420,0
17172,1443,0
17173,1425,0
17174,1396,0
17175,1399,0
17176,1365,0
17177,1365,0
17178,1331,0
17179,1324,0
17180,1360,0
17181,1410,0
17182,1458,0
17183,1499,0
17184,1505,0
17185,1470,0
17186,1434,0
17187,1453,0
17188,1487,0
17189,1441,0
17190,1446,0
17191,1406,0
17192,1394,0
17193,1410,0
17194,1430,0
17195,1403,0
17196,1391,0
17197,1357,0
17198,1398,0
17199,1403,0
17200,1410,0
17201,1458,0
17202,1460,0
17203,1421,0
17204,1425,0
17205,1445,0
17206,1480,0
17207,1479,0
17208,1433,0
17209,1419,0
17210,1444,0
17211,1490,0
17212,1539,0
17213,1489,0
17214,1482,0
17215,1492,0
17216,1515,0
17217,1483,0
17218,1521,0
17219,1480,0
17220,1526,0
17221,1507,0
17222,1470,0
17223,1461,0
17224,1465,0
17225,1438,0
17226,1479,0
17227,1487,0
17228,1509,0
17229,1518,0
17230,1541,0
17231,1512,0
17232,1467,0
17233,1488,0
17234,1486,0
17235,1438,0
17236,1471,0
17237,1445,0
17238,1479,0
17239,1483,0
17240,1437,0
17241,1473,0
17242,1491,0
17243,1455,0
17244,1497,0
17245,1466,0
17246,1506,0
17247,1468,0
17248,1517,0
17249,1567,0
17250,1530,0
17251,1492,0
17252,1500,0
17253,1463,0
17254,1474,0
17255,1512,0
17256,1478,0
17257,1438,0
17258,1416,0
17259,1460,0
17260,1478,0
17261,1442,0
17262,1445,0
17263,1402,0
17264,1435,0
17265,1438,0
17266,1402,0
17267,1419,0
17268,1444,0
17269,1415,0
17270,1438,0
17271,1428,0
17272,1451,0
17273,1478,0
17274,1445,0
17275,1438,0
17276,1398,0
17277,1423,0
17278,1426,0
17279,1393,0
17280,1377,0
17281,1336,0
17282,1313,0
17283,1331,0
17284,1378,0
17285,1410,0
17286,1371,0
17287,1387,0
17288,1426,0
17289,1462,0
17290,1422,0
17291,1386,0
17292,1373,0
17293,1352,0
17294,1337,0
17295,1299,0
17296,1302,0
17297,1280,0
17298,1245,0
17299,1207,0
17300,1210,0
17301,1176,0
17302,1154,0
17303,1172,0
