Time (s),SEF,HTR,BW0,BW1,MET,MAP,MAR,GAR,GAT,GEO,EXT,Pres (hPa),dP (hPa/line),Temp (C),Batt (V),Cap (V),GPS Flag (HEX),GPS SV,Lon,Lat,Alt (m),Date,Time,gSpeed (m/s),aRate (m/s),aFilt (m/s),heading (deg)
11138,,,,,,,,,,,,998.82,0,20.8,0,3.02,1,16,-77.08011,39.7404,154.24,20230528,16:36:59,0.19,0.25,0.11,11
11139,,,,,,,,,,,,998.69,0,20.8,0,3.02,1,14,-77.08011,39.7404,154.41,20230528,16:37:00,0.09,0.21,0.12,11
11140,,,,,,,,,,,,998.55,-0.01,20.8,0,3.02,1,15,-77.08011,39.7404,154.52,20230528,16:37:01,0.08,0.05,0.11,11
11141,,,,,,,,,,,,998.83,0,20.8,0,3.02,1,15,-77.08011,39.7404,154.24,20230528,16:37:02,0.34,-0.09,0.11,11
11142,,,,,,,,,,,,998.61,0,20.8,0,3.02,1,15,-77.08011,39.7404,153.86,20230528,16:37:03,0.22,-0.15,0.1,11
11143,,,,,,,,,,,,998.77,0,20.8,0,3.02,1,15,-77.08011,39.7404,154.08,20230528,16:37:04,0.37,0.11,0.1,17
11144,,,,,,,,,,,,998.8,0,20.8,0,3.02,1,15,-77.08011,39.74041,154.13,20230528,16:37:05,0.18,0.11,0.1,17
11145,,,,,,,,,,,,998.87,0,20.8,0,3.02,1,15,-77.08011,39.7404,153.7,20230528,16:37:06,0.47,-0.02,0.1,133
11146,,,,,,,,,,,,998.71,0,20.8,0,3.02,1,17,-77.08011,39.7404,153.18,20230528,16:37:07,0.82,-0.35,0.08,163
11147,,,,,,,,,,,,998.59,-0.01,20.8,0,3.02,1,16,-77.08011,39.7404,153.3,20230528,16:37:08,0.19,-0.18,0.08,163
11148,,,,,,,,,,,,998.85,0,20.8,0,3.02,1,15,-77.0801,39.7404,154.38,20230528,16:37:09,1.24,0.72,0.1,84
11149,,,,,,,,,,,,998.8,0,20.8,0,3.02,1,16,-77.0801,39.7404,154.49,20230528,16:37:10,0.13,0.34,0.1,84
11150,,,,,,,,,,,,998.8,0,20.8,0,3.02,1,15,-77.0801,39.7404,153.47,20230528,16:37:11,1.63,-0.92,0.07,164
11151,,,,,,,,,,,,998.63,0,20.8,0,3.02,1,13,-77.0801,39.74039,153.26,20230528,16:37:12,0.36,-0.41,0.06,164
11152,,,,,,,,,,,,998.63,0,20.8,0,3.02,1,15,-77.0801,39.74039,153.3,20230528,16:37:13,0.08,-0.11,0.05,164
11153,,,,,,,,,,,,998.67,0,20.9,0,3.02,1,15,-77.0801,39.74039,153.3,20230528,16:37:14,0.01,0.05,0.05,164
11154,,,,,,,,,,,,998.39,-0.01,20.8,0,3.02,1,14,-77.08011,39.74039,153.18,20230528,16:37:15,0.02,-0.02,0.05,164
11155,,,,,,,,,,,,998.78,0,20.8,0,3.02,1,14,-77.08011,39.74039,153.16,20230528,16:37:16,0.04,0.1,0.05,164
11156,,,,,,,,,,,,998.67,0,20.8,0,3.02,1,14,-77.08011,39.74039,152.99,20230528,16:37:17,0.14,0.05,0.05,164
11157,,,,,,,,,,,,998.6,0,20.8,0,3.02,1,14,-77.08011,39.74039,152.88,20230528,16:37:18,0.09,0.05,0.05,164
11158,,,,,,,,,,,,998.72,0,20.9,0,3.02,1,15,-77.08012,39.74039,152.67,20230528,16:37:19,0.07,-0.1,0.05,164
11159,,,,,,,,,,,,998.74,0,20.9,0,3.02,1,15,-77.08012,39.74039,152.5,20230528,16:37:20,0.06,-0.03,0.05,164
11160,,,,,,,,,,,,998.81,0,20.9,0,3.02,1,15,-77.08012,39.74038,152.42,20230528,16:37:21,0.04,0.03,0.04,164
11161,,,,,,,,,,,,998.86,0,20.9,0,3.02,1,15,-77.08012,39.74038,152.43,20230528,16:37:22,0.04,0.09,0.05,164
11162,,,,,,,,,,,,998.66,0,20.9,0,3.02,1,15,-77.08012,39.74038,152.5,20230528,16:37:23,0.05,0.04,0.05,164
11163,,,,,,,,,,,,998.79,0,20.9,0,3.02,1,15,-77.08013,39.74038,152.67,20230528,16:37:24,0.07,-0.01,0.04,164
11164,,,,,,,,,,,,998.78,0,20.9,0,3.02,1,15,-77.08013,39.74038,152.87,20230528,16:37:25,0.02,-0.01,0.04,164
11165,,,,,,,,,,,,998.72,0,20.9,0,3.02,1,14,-77.08013,39.74038,153.05,20230528,16:37:26,0.03,0.01,0.04,164
11166,,,,,,,,,,,,998.81,0,20.9,0,3.02,1,14,-77.08013,39.74038,153.37,20230528,16:37:27,0.07,0.05,0.04,164
11167,,,,,,,,,,,,998.66,0,20.9,0,3.02,1,15,-77.08013,39.74038,153.67,20230528,16:37:28,0.05,-0.04,0.04,164
11168,,,,,,,,,,,,998.74,0,20.9,0,3.02,1,15,-77.08013,39.74038,154.08,20230528,16:37:29,0.07,0.05,0.04,164
11169,,,,,,,,,,,,998.52,-0.01,20.9,0,3.02,1,16,-77.08013,39.74038,154.18,20230528,16:37:30,0.07,-0.04,0.04,164
11170,,,,,,,,,,,,998.65,0,21,0,3.02,1,16,-77.08013,39.74038,154.21,20230528,16:37:31,0.06,-0.01,0.04,164
11171,,,,,,,,,,,,998.79,0,20.9,0,3.02,1,16,-77.08013,39.74038,154.33,20230528,16:37:32,0.26,0.16,0.04,164
11172,,,,,,,,,,,,998.5,-0.01,20.9,0,3.02,1,15,-77.08013,39.74038,154.51,20230528,16:37:33,0.1,0.1,0.04,164
11173,,,,,,,,,,,,998.68,0,21,0,3.02,1,15,-77.08013,39.74038,154.55,20230528,16:37:34,0.08,0.03,0.04,164
11174,,,,,,,,,,,,998.8,0,20.9,0,3.02,1,15,-77.08013,39.74038,154.52,20230528,16:37:35,0.07,0.03,0.04,164
11175,,,,,,,,,,,,999.07,0.01,21,0,3.02,1,15,-77.08013,39.74038,154.56,20230528,16:37:36,0.07,-0.02,0.04,164
11176,,,,,,,,,,,,998.77,0,21,0,3.02,1,15,-77.08013,39.74038,154.72,20230528,16:37:37,0.05,0.05,0.04,164
11177,,,,,,,,,,,,998.78,0,21,0,3.02,1,16,-77.08013,39.74037,154.4,20230528,16:37:38,0.22,-0.12,0.03,164
11178,,,,,,,,,,,,998.89,0,21,0,3.02,1,14,-77.08013,39.74038,154.84,20230528,16:37:39,0.08,-0.12,0.03,164
11179,,,,,,,,,,,,998.73,0,21,0,3.02,1,12,-77.08013,39.74037,154.98,20230528,16:37:40,0.01,-0.04,0.03,164
11180,,,,,,,,,,,,998.7,0,21,0,3.02,1,12,-77.08013,39.74037,154.93,20230528,16:37:41,0.03,-0.05,0.03,164
11181,,,,,,,,,,,,998.88,0,21,0,3.02,1,12,-77.08013,39.74037,155.04,20230528,16:37:42,0.04,0.02,0.03,164
11182,,,,,,,,,,,,998.77,0,21,0,3.02,1,12,-77.08013,39.74037,154.94,20230528,16:37:43,0.08,-0.05,0.02,164
11183,,,,,,,,,,,,998.86,0,21,0,3.02,1,13,-77.08013,39.74037,154.96,20230528,16:37:44,0.06,-0.03,0.02,164
11184,,,,,,,,,,,,999,0.01,21,0,3.02,1,13,-77.08013,39.74037,154.87,20230528,16:37:45,0.1,-0.07,0.02,164
11185,,,,,,,,,,,,998.93,0.01,21,0,3.02,1,13,-77.08013,39.74037,154.92,20230528,16:37:46,0.02,0.02,0.02,164
11186,,,,,,,,,,,,998.57,-0.01,21,0,3.02,1,13,-77.08013,39.74036,154.71,20230528,16:37:47,0.18,0.07,0.02,164
11187,,,,,,,,,,,,998.87,0,21,0,3.02,1,14,-77.08013,39.74036,154.92,20230528,16:37:48,0.01,0.12,0.02,164
11188,,,,,,,,,,,,998.84,0,21,0,3.02,1,15,-77.08013,39.74036,155.13,20230528,16:37:49,0.01,0,0.02,164
11189,,,,,,,,,,,,998.75,0,21,0,3.02,1,15,-77.08013,39.74036,155.33,20230528,16:37:50,0.14,-0.05,0.02,164
11190,,,,,,,,,,,,998.68,0,21,0,3.02,1,15,-77.08013,39.74037,155.48,20230528,16:37:51,0.05,-0.01,0.02,164
11191,,,,,,,,,,,,998.77,0,21,0,3.03,1,15,-77.08013,39.74037,155.74,20230528,16:37:52,0.03,0.06,0.02,164
11192,,,,,,,,,,,,998.87,0,21,0,3.03,1,15,-77.08013,39.74037,155.9,20230528,16:37:53,0.05,-0.08,0.02,164
11193,,,,,,,,,,,,998.82,0,21,0,3.03,1,15,-77.08013,39.74037,155.75,20230528,16:37:54,0.17,-0.07,0.02,164
11194,,,,,,,,,,,,998.63,0,21,0,3.03,1,15,-77.08013,39.74037,155.73,20230528,16:37:55,0.11,-0.15,0.01,164
11195,,,,,,,,,,,,998.6,0,21,0,3.03,1,15,-77.08013,39.74037,155.79,20230528,16:37:56,0.08,-0.11,0.01,164
11196,,,,,,,,,,,,998.62,0,21,0,3.03,1,14,-77.08013,39.74036,155.74,20230528,16:37:57,0.1,-0.11,0,164
11197,,,,,,,,,,,,998.86,0,21.1,0,3.03,1,14,-77.08013,39.74036,155.88,20230528,16:37:58,0.01,-0.03,0,164
11198,,,,,,,,,,,,998.83,0,21,0,3.03,1,15,-77.08013,39.74036,156.04,20230528,16:37:59,0.07,-0.01,0,164
11199,,,,,,,,,,,,998.8,0,21.1,0,3.03,1,15,-77.08013,39.74036,156.26,20230528,16:38:00,0.03,-0.09,0,164
11200,,,,,,,,,,,,998.68,0,21.1,0,3.03,1,14,-77.08013,39.74036,156.58,20230528,16:38:01,0.06,-0.08,0,164
11201,,,,,,,,,,,,998.91,0,21.1,0,3.03,1,14,-77.08013,39.74036,156.47,20230528,16:38:02,0.06,0.02,0,164
11202,,,,,,,,,,,,998.87,0,21.1,0,3.03,1,15,-77.08013,39.74036,156.28,20230528,16:38:03,0.02,-0.04,0,164
11203,,,,,,,,,,,,998.81,0,21.1,0,3.03,1,15,-77.08013,39.74036,156.03,20230528,16:38:04,0.04,-0.03,0,164
11204,,,,,,,,,,,,998.98,0.01,21.1,0,3.03,1,15,-77.08013,39.74036,155.91,20230528,16:38:05,0.03,-0.03,0,164
11205,,,,,,,,,,,,998.72,0,21.1,0,3.03,1,14,-77.08013,39.74036,155.94,20230528,16:38:06,0.03,0.04,0,164
11206,,,,,,,,,,,,998.82,0,21.1,0,3.03,1,15,-77.08013,39.74035,156.01,20230528,16:38:07,0.07,0.06,0,164
11207,,,,,,,,,,,,998.89,0,21.1,0,3.03,1,15,-77.08013,39.74035,156.16,20230528,16:38:08,0.06,0.05,0,164
11208,,,,,,,,,,,,998.89,0,21.1,0,3.03,1,15,-77.08013,39.74035,156.48,20230528,16:38:09,0.05,0.13,0,164
11209,,,,,,,,,,,,998.62,0,21.1,0,3.03,1,14,-77.08013,39.74035,156.76,20230528,16:38:10,0.03,-0.06,0,164
11210,,,,,,,,,,,,998.84,0,21.1,0,3.03,1,13,-77.08013,39.74036,157.25,20230528,16:38:11,0.06,-0.12,0,164
11211,,,,,,,,,,,,998.69,0,21.1,0,3.02,1,14,-77.08013,39.74036,157.34,20230528,16:38:12,0.12,-0.06,0,164
11212,,,,,,,,,,,,998.59,-0.01,21.1,0,3.02,1,15,-77.08013,39.74036,157.2,20230528,16:38:13,0.13,-0.2,-0.01,164
11213,,,,,,,,,,,,998.73,0,21.1,0,3.02,1,15,-77.08013,39.74036,156.91,20230528,16:38:14,0.1,-0.33,-0.02,164
11214,,,,,,,,,,,,998.83,0,21.1,0,3.02,1,15,-77.08013,39.74035,156.63,20230528,16:38:15,0.02,-0.26,-0.03,164
11215,,,,,,,,,,,,998.54,-0.01,21.1,0,3.02,1,14,-77.08013,39.74035,156.06,20230528,16:38:16,0.09,-0.19,-0.03,164
11216,,,,,,,,,,,,998.8,0,21.1,0,3.02,1,15,-77.08013,39.74035,155.83,20230528,16:38:17,0.04,-0.09,-0.03,164
11217,,,,,,,,,,,,998.8,0,21.2,0,3.02,1,15,-77.08013,39.74035,155.62,20230528,16:38:18,0.03,0.06,-0.03,164
11218,,,,,,,,,,,,998.76,0,21.2,0,3.02,1,15,-77.08013,39.74035,155.62,20230528,16:38:19,0.08,-0.03,-0.03,164
11219,,,,,,,,,,,,998.88,0,21.2,0,3.02,1,15,-77.08013,39.74035,155.77,20230528,16:38:20,0.17,-0.03,-0.03,164
11220,,,,,,,,,,,,998.86,0,21.1,0,3.02,1,15,-77.08013,39.74035,155.9,20230528,16:38:21,0.1,-0.15,-0.03,164
11221,,,,,,,,,,,,998.83,0,21.1,0,3.02,1,15,-77.08014,39.74035,155.96,20230528,16:38:22,0.05,-0.02,-0.03,164
11222,,,,,,,,,,,,998.71,0,21.2,0,3.02,1,15,-77.08014,39.74035,155.58,20230528,16:38:23,0.03,-0.05,-0.03,164
11223,,,,,,,,,,,,998.76,0,21.2,0,3.02,1,15,-77.08013,39.74035,155.45,20230528,16:38:24,0.05,-0.05,-0.03,164
11224,,,,,,,,,,,,998.6,-0.01,21.2,0,3.02,1,15,-77.08013,39.74035,155.61,20230528,16:38:25,0.03,-0.02,-0.03,164
11225,,,,,,,,,,,,998.79,0,21.2,0,3.02,1,13,-77.08013,39.74035,155.6,20230528,16:38:26,0.04,0.02,-0.03,164
11226,,,,,,,,,,,,998.88,0,21.2,0,3.02,1,14,-77.08013,39.74035,155.66,20230528,16:38:27,0.04,0,-0.03,164
11227,,,,,,,,,,,,998.87,0,21.2,0,3.02,1,14,-77.08013,39.74036,155.83,20230528,16:38:28,0.06,0.04,-0.03,164
11228,,,,,,,,,,,,998.74,0,21.2,0,3.02,1,14,-77.08014,39.74036,155.66,20230528,16:38:29,0.01,0.01,-0.03,164
11229,,,,,,,,,,,,998.76,0,21.2,0,3.02,1,14,-77.08013,39.74036,155.48,20230528,16:38:30,0.06,-0.04,-0.03,164
11230,,,,,,,,,,,,998.56,-0.01,21.2,0,3.02,1,14,-77.08013,39.74035,155.09,20230528,16:38:31,0.09,-0.03,-0.03,164
11231,,,,,,,,,,,,998.99,0.01,21.2,0,3.02,1,15,-77.08013,39.74035,155.14,20230528,16:38:32,0.03,0.11,-0.02,164
11232,,,,,,,,,,,,998.81,0,21.2,0,3.02,1,15,-77.08013,39.74035,155.09,20230528,16:38:33,0.04,-0.05,-0.02,164
11233,,,,,,,,,,,,998.69,0,21.2,0,3.02,1,14,-77.08013,39.74036,155.17,20230528,16:38:34,0.07,-0.11,-0.03,164
11234,,,,,,,,,,,,998.89,0,21.2,0,3.02,1,15,-77.08013,39.74036,154.92,20230528,16:38:35,0.02,-0.18,-0.03,164
11235,,,,,,,,,,,,998.59,-0.01,21.2,0,3.02,1,15,-77.08013,39.74035,154.81,20230528,16:38:36,0.04,-0.06,-0.03,164
11236,,,,,,,,,,,,998.7,0,21.2,0,3.02,1,15,-77.08013,39.74035,154.58,20230528,16:38:37,0.04,-0.03,-0.03,164
11237,,,,,,,,,,,,998.86,0,21.3,0,3.02,1,15,-77.08013,39.74036,154.64,20230528,16:38:38,0.07,-0.07,-0.03,164
11238,,,,,,,,,,,,998.73,0,21.2,0,3.02,1,15,-77.08013,39.74036,154.86,20230528,16:38:39,0.06,0.07,-0.03,164
11239,,,,,,,,,,,,998.7,0,21.2,0,3.02,1,15,-77.08013,39.74036,155.07,20230528,16:38:40,0.03,0.01,-0.03,164
11240,,,,,,,,,,,,998.76,0,21.2,0,3.02,1,15,-77.08013,39.74036,154.77,20230528,16:38:41,0.1,-0.05,-0.03,164
11241,,,,,,,,,,,,998.73,0,21.2,0,3.02,1,15,-77.08013,39.74036,154.49,20230528,16:38:42,0.09,-0.05,-0.03,164
11242,,,,,,,,,,,,998.74,0,21.2,0,3.02,1,15,-77.08013,39.74036,154.24,20230528,16:38:43,0.09,-0.01,-0.03,164
11243,,,,,,,,,,,,998.54,-0.01,21.2,0,3.02,1,14,-77.08013,39.74036,153.96,20230528,16:38:44,0.05,0,-0.03,164
11244,,,,,,,,,,,,998.57,-0.01,21.2,0,3.02,1,15,-77.08013,39.74036,153.83,20230528,16:38:45,0.05,-0.01,-0.03,164
11245,,,,,,,,,,,,998.91,0,21.3,0,3.02,1,15,-77.08013,39.74036,153.94,20230528,16:38:46,0.11,0.03,-0.03,164
11246,,,,,,,,,,,,998.67,0,21.3,0,3.02,1,15,-77.08013,39.74036,153.89,20230528,16:38:47,0.02,0.02,-0.02,164
11247,,,,,,,,,,,,998.71,0,21.3,0,3.02,1,14,-77.08013,39.74036,153.52,20230528,16:38:48,0.01,0.03,-0.02,164
11248,,,,,,,,,,,,998.58,-0.01,21.3,0,3.02,1,15,-77.08013,39.74036,153.37,20230528,16:38:49,0.06,0.06,-0.02,164
11249,,,,,,,,,,,,998.68,0,21.3,0,3.02,1,14,-77.08013,39.74036,153.19,20230528,16:38:50,0.12,-0.07,-0.02,164
11250,,,,,,,,,,,,998.67,0,21.3,0,3.02,1,14,-77.08013,39.74036,152.61,20230528,16:38:51,0.3,-0.37,-0.03,164
11251,,,,,,,,,,,,998.91,0.01,21.3,0,3.02,1,14,-77.08013,39.74036,152.38,20230528,16:38:52,0.02,-0.07,-0.03,164
11252,,,,,,,,,,,,998.79,0,21.3,0,3.02,1,14,-77.08013,39.74036,152.34,20230528,16:38:53,0.05,-0.03,-0.03,164
11253,,,,,,,,,,,,998.6,0,21.3,0,3.02,1,14,-77.08013,39.74036,152.13,20230528,16:38:54,0.05,-0.05,-0.03,164
11254,,,,,,,,,,,,998.69,0,21.3,0,3.02,1,14,-77.08013,39.74036,151.95,20230528,16:38:55,0.04,0.01,-0.03,164
11255,,,,,,,,,,,,998.62,0,21.3,0,3.02,1,13,-77.08013,39.74036,151.77,20230528,16:38:56,0.04,0.04,-0.03,164
11256,,,,,,,,,,,,998.57,-0.01,21.3,0,3.02,1,14,-77.08013,39.74036,151.96,20230528,16:38:57,0.11,0.09,-0.03,164
11257,,,,,,,,,,,,998.7,0,21.3,0,3.02,1,15,-77.08013,39.74036,151.99,20230528,16:38:58,0.02,0.09,-0.02,164
11258,,,,,,,,,,,,998.8,0,21.3,0,3.02,1,15,-77.08013,39.74036,151.67,20230528,16:38:59,0.08,0.01,-0.02,164
11259,,,,,,,,,,,,998.7,0,21.3,0,3.02,1,15,-77.08013,39.74037,151.42,20230528,16:39:00,0.05,-0.01,-0.02,164
11260,,,,,,,,,,,,998.84,0,21.3,0,3.02,1,15,-77.08013,39.74037,151.33,20230528,16:39:01,0.04,0,-0.02,164
11261,,,,,,,,,,,,998.76,0,21.3,0,3.02,1,15,-77.08013,39.74037,151.21,20230528,16:39:02,0.05,0.02,-0.02,164
11262,,,,,,,,,,,,998.75,0,21.3,0,3.02,1,14,-77.08013,39.74037,151.05,20230528,16:39:03,0.03,-0.03,-0.02,164
11263,,,,,,,,,,,,998.74,0,21.3,0,3.02,1,15,-77.08013,39.74037,150.72,20230528,16:39:04,0,0.03,-0.02,164
11264,,,,,,,,,,,,998.84,0,21.3,0,3.02,1,15,-77.08013,39.74037,150.57,20230528,16:39:05,0.04,-0.02,-0.02,164
11265,,,,,,,,,,,,998.77,0,21.4,0,3.02,1,14,-77.08013,39.74037,150.79,20230528,16:39:06,0.04,-0.03,-0.02,164
11266,,,,,,,,,,,,998.61,0,21.4,0,3.02,1,14,-77.08014,39.74037,151.04,20230528,16:39:07,0.03,0.01,-0.02,164
11267,,,,,,,,,,,,998.66,0,21.4,0,3.02,1,14,-77.08014,39.74037,151.3,20230528,16:39:08,0.04,0.05,-0.02,164
11268,,,,,,,,,,,,998.72,0,21.4,0,3.02,1,15,-77.08014,39.74037,151.31,20230528,16:39:09,0.11,0.03,-0.01,164
11269,,,,,,,,,,,,998.86,0,21.4,0,3.02,1,15,-77.08014,39.74037,151.24,20230528,16:39:10,0.02,-0.01,-0.01,164
11270,,,,,,,,,,,,998.52,-0.01,21.4,0,3.02,1,15,-77.08014,39.74037,151.19,20230528,16:39:11,0.05,-0.03,-0.01,164
11271,,,,,,,,,,,,998.84,0,21.4,0,3.02,1,15,-77.08014,39.74037,151.25,20230528,16:39:12,0.04,0.01,-0.01,164
11272,,,,,,,,,,,,998.95,0.01,21.4,0,3.02,1,14,-77.08014,39.74037,151.54,20230528,16:39:13,0.04,0,-0.01,164
11273,,,,,,,,,,,,998.85,0,21.4,0,3.02,1,13,-77.08014,39.74037,151.75,20230528,16:39:14,0.06,0.03,-0.01,164
11274,,,,,,,,,,,,998.62,0,21.4,0,3.02,1,14,-77.08014,39.74037,151.99,20230528,16:39:15,0.02,0.05,-0.01,164
11275,,,,,,,,,,,,998.48,-0.01,21.4,0,3.02,1,14,-77.08014,39.74037,152.1,20230528,16:39:16,0.09,0,-0.01,164
11276,,,,,,,,,,,,998.77,0,21.4,0,3.02,1,14,-77.08014,39.74037,152.19,20230528,16:39:17,0.05,-0.01,-0.01,164
11277,,,,,,,,,,,,998.71,0,21.4,0,3.02,1,14,-77.08014,39.74037,152.14,20230528,16:39:18,0.04,0.01,-0.01,164
11278,,,,,,,,,,,,998.78,0,21.4,0,3.02,1,14,-77.08014,39.74037,152.19,20230528,16:39:19,0.16,-0.01,-0.01,164
11279,,,,,,,,,,,,998.75,0,21.4,0,3.02,1,14,-77.08014,39.74037,151.99,20230528,16:39:20,0.15,-0.02,-0.01,164
11280,,,,,,,,,,,,998.56,-0.01,21.4,0,3.02,1,13,-77.08014,39.74037,151.7,20230528,16:39:21,0.11,0.02,-0.01,164
11281,,,,,,,,,,,,998.87,0,21.4,0,3.02,1,14,-77.08014,39.74037,151.38,20230528,16:39:22,0.14,0.04,-0.01,164
11282,,,,,,,,,,,,998.86,0,21.4,0,3.02,1,14,-77.08014,39.74037,151.25,20230528,16:39:23,0.04,-0.09,-0.01,164
11283,,,,,,,,,,,,998.66,0,21.4,0,3.02,1,14,-77.08014,39.74037,151.06,20230528,16:39:24,0.07,-0.15,-0.01,164
11284,,,,,,,,,,,,998.72,0,21.4,0,3.02,1,14,-77.08014,39.74037,150.86,20230528,16:39:25,0.12,-0.07,-0.02,164
11285,,,,,,,,,,,,998.59,0,21.4,0,3.02,1,13,-77.08014,39.74037,150.79,20230528,16:39:26,0.08,-0.11,-0.02,164
11286,,,,,,,,,,,,998.75,0,21.4,0,3.02,1,13,-77.08015,39.74037,150.67,20230528,16:39:27,0.15,-0.02,-0.02,164
11287,,,,,,,,,,,,998.8,0,21.4,0,3.02,1,13,-77.08015,39.74038,150.59,20230528,16:39:28,0.05,-0.11,-0.02,164
11288,,,,,,,,,,,,998.78,0,21.4,0,3.02,1,14,-77.08015,39.74038,150.64,20230528,16:39:29,0.05,-0.1,-0.02,164
11289,,,,,,,,,,,,998.93,0.01,21.4,0,3.02,1,13,-77.08014,39.74038,150.73,20230528,16:39:30,0.13,-0.06,-0.02,164
11290,,,,,,,,,,,,998.73,0,21.5,0,3.02,1,13,-77.08014,39.74038,150.9,20230528,16:39:31,0.09,-0.14,-0.03,164
11291,,,,,,,,,,,,998.71,0,21.5,0,3.03,1,13,-77.08014,39.74038,151.11,20230528,16:39:32,0.27,-0.08,-0.03,164
11292,,,,,,,,,,,,998.69,0,21.5,0,3.03,1,13,-77.08014,39.74038,151.29,20230528,16:39:33,0.06,0,-0.03,164
11293,,,,,,,,,,,,998.75,0,21.5,0,3.03,1,13,-77.08014,39.74038,151.5,20230528,16:39:34,0.03,0,-0.03,164
11294,,,,,,,,,,,,998.77,0,21.5,0,3.03,1,14,-77.08014,39.74038,151.56,20230528,16:39:35,0.05,0.03,-0.03,164
11295,,,,,,,,,,,,998.76,0,21.5,0,3.03,1,13,-77.08014,39.74038,151.92,20230528,16:39:36,0.07,0.07,-0.02,164
11296,,,,,,,,,,,,998.84,0,21.5,0,3.03,1,12,-77.08014,39.74038,152.01,20230528,16:39:37,0.08,-0.05,-0.02,164
11297,,,,,,,,,,,,998.69,0,21.5,0,3.03,1,13,-77.08014,39.74038,152.3,20230528,16:39:38,0.02,0.03,-0.02,164
11298,,,,,,,,,,,,998.91,0.01,21.5,0,3.03,1,13,-77.08014,39.74038,152.61,20230528,16:39:39,0.01,0,-0.02,164
11299,,,,,,,,,,,,999.02,0.01,21.5,0,3.03,1,14,-77.08014,39.74038,152.79,20230528,16:39:40,0.03,0.08,-0.02,164
11300,,,,,,,,,,,,998.63,0,21.5,0,3.03,1,14,-77.08014,39.74038,153.01,20230528,16:39:41,0.01,-0.05,-0.02,164
11301,,,,,,,,,,,,998.83,0,21.5,0,3.03,1,15,-77.08014,39.74037,153,20230528,16:39:42,0.07,-0.07,-0.02,164
11302,,,,,,,,,,,,998.76,0,21.5,0,3.03,1,15,-77.08014,39.74037,152.92,20230528,16:39:43,0.01,-0.05,-0.02,164
11303,,,,,,,,,,,,998.57,-0.01,21.5,0,3.03,1,15,-77.08014,39.74036,152.82,20230528,16:39:44,0.1,0.01,-0.02,164
11304,,,,,,,,,,,,998.63,0,21.5,0,3.03,1,15,-77.08014,39.74036,152.58,20230528,16:39:45,0.03,0.07,-0.02,164
11305,,,,,,,,,,,,998.76,0,21.5,0,3.03,1,15,-77.08014,39.74036,152.32,20230528,16:39:46,0.03,0,-0.02,164
